Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
1999,09,541000,015,    ,9999,9999, ,06264      ,1,1,12,,Scotland town,9,9,769500,0,0,0,0,0,0,0,0,0,9,9,769500,0,0,0,0,0,0,0,0,0
1999,09,545000,009,    ,5602,1160, ,06483      ,1,1,12,,Seymour town,44,44,4154766,1,2,81000,0,0,0,0,0,0,44,44,4154766,1,2,81000,0,0,0,0,0,0
1999,09,549000,005,    ,9999,9999, ,06069      ,1,1,12,,Sharon town,10,10,1641500,0,0,0,0,0,0,0,0,0,10,10,1641500,0,0,0,0,0,0,0,0,0
1999,09,553000,001,2030,5602,1160, ,06484      ,1,1,12,,Shelton,159,159,16921492,1,2,90000,2,8,598760,0,0,0,159,159,16921492,1,2,90000,2,8,598760,0,0,0
1999,09,557000,001,    ,5602,1930, ,06784      ,1,1,12,,Sherman town,25,25,4614297,0,0,0,0,0,0,0,0,0,25,25,4614297,0,0,0,0,0,0,0,0,0
1999,09,561000,003,    ,3280,9999, ,06070      ,1,1,12,,Simsbury town,68,68,11057857,0,0,0,0,0,0,0,0,0,68,68,11057857,0,0,0,0,0,0,0,0,0
1999,09,565000,013,    ,3280,9999, ,06071      ,1,1,12,,Somers town,57,57,7672128,0,0,0,0,0,0,0,0,0,57,57,7672128,0,0,0,0,0,0,0,0,0
1999,09,569000,003,    ,3280,9999, ,06074      ,1,1,12,,South Windsor town,100,100,14479400,0,0,0,0,0,0,0,0,0,100,100,14479400,0,0,0,0,0,0,0,0,0
1999,09,573000,009,    ,5602,8880, ,06488      ,1,1,12,,Southbury town,105,105,16188388,0,0,0,0,0,0,0,0,0,105,105,16188388,0,0,0,0,0,0,0,0,0
1999,09,577000,003,    ,3280,9999, ,06489      ,1,1,12,,Southington town,231,231,19239712,0,0,0,0,0,0,4,34,1830000,231,231,19239712,0,0,0,0,0,0,4,34,1830000
