Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep,
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,53,40000,25,9999,,4,9,12,12,GRANT BAL. OF CO. #. . . . . . . .,91,91,6036122,0,0,0,1,4,16000,1,20,830000,91,91,6036122,0,0,0,1,4,16000,1,20,830000
8499,53,40500,27,9999,,4,9,12,12,GRAYS HARBOR BAL. OF CO. . . . . .,62,62,2572660,0,0,0,0,0,0,0,0,0,62,62,2572660,0,0,0,0,0,0,0,0,0
8499,53,41200,77,9260,,4,9,12,12,HARRAH TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,41500,27,9999,,4,9,12,12,HOQUIAM. . . . . . . . . . . . . .,3,3,102896,0,0,0,0,0,0,0,0,0,3,3,102896,0,0,0,0,0,0,0,0,0
8499,53,42000,33,7600,,4,9,12,12,HUNTS POINT TOWN . . . . . . . . .,2,2,385000,0,0,0,0,0,0,0,0,0,2,2,385000,0,0,0,0,0,0,0,0,0
8499,53,42500,49,9999,,4,9,12,12,ILWACO TOWN. . . . . . . . . . . .,1,1,65465,0,0,0,0,0,0,0,0,0,1,1,65465,0,0,0,0,0,0,0,0,0
8499,53,42800,61,7600,,4,9,4,4,INDEX TOWN . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,43500,29,9999,,4,9,12,12,ISLAND CO. UNINC. AREA . . . . . .,292,292,13117101,0,0,0,1,4,100128,0,0,0,292,292,13117101,0,0,0,1,4,100128,0,0,0
8499,53,44000,33,7600,,4,9,12,12,ISSAQUAH . . . . . . . . . . . . .,62,62,5989639,1,2,70211,2,6,120000,0,0,0,62,62,5989639,1,2,70211,2,6,120000,0,0,0
8499,53,44500,31,9999,,4,9,12,12,JEFFERSON CO. UNINC. AREA. . . . .,74,74,4035931,8,16,548393,0,0,0,0,0,0,74,74,4035931,8,16,548393,0,0,0,0,0,0
8499,53,44700,21,6740,,4,9,12,12,KAHLOTUS . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,45500,15,9999,,4,9,0,0,KELSO. . . . . . . . . . . . . . .,27,27,1421600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,46000,5,6740,,4,9,12,12,KENNEWICK. . . . . . . . . . . . .,27,27,2036800,0,0,0,0,0,0,0,0,0,27,27,2036800,0,0,0,0,0,0,0,0,0
8499,53,46500,33,7600,,4,9,12,12,KENT . . . . . . . . . . . . . . .,23,23,2170218,2,4,193755,4,15,692495,30,476,11318420,23,23,2170218,2,4,193755,4,15,692495,30,476,11318420
8499,53,47000,65,9999,,4,9,12,12,KETTLE FALLS . . . . . . . . . . .,6,6,168910,0,0,0,0,0,0,0,0,0,6,6,168910,0,0,0,0,0,0,0,0,0
8499,53,47500,33,7600,,4,9,12,11,KING CO. UNINC. AREA . . . . . . .,4183,4183,364416442,26,52,2604158,43,166,5654913,291,3152,103649544,4183,4183,364416442,26,52,2604158,43,166,5654913,291,3152,103649544
8499,53,48000,33,7600,,4,9,12,11,KIRKLAND # . . . . . . . . . . . .,89,89,6808638,1,2,28766,3,11,578697,14,136,5946167,89,89,6808638,1,2,28766,3,11,578697,14,136,5946167
8499,53,48500,35,1150,,4,9,12,12,KITSAP CO. UNINC. AREA . . . . . .,942,942,35376347,26,52,1213218,0,0,0,13,236,6426150,942,942,35376347,26,52,1213218,0,0,0,13,236,6426150
8499,53,49000,37,9999,,4,9,12,12,KITTITAS CO. UNINC. AREA . . . . .,89,89,4073140,0,0,0,1,4,86028,1,24,946315,89,89,4073140,0,0,0,1,4,86028,1,24,946315
8499,53,49500,37,9999,,4,9,12,12,KITTITAS . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,50000,39,9999,,4,9,12,12,KLICKITAT BAL. OF CO. #. . . . . .,37,37,1916232,0,0,0,0,0,0,0,0,0,37,37,1916232,0,0,0,0,0,0,0,0,0
8499,53,50600,67,5910,,4,9,12,12,LACEY. . . . . . . . . . . . . . .,63,63,2960867,3,6,212200,1,4,90000,0,0,0,63,63,2960867,3,6,212200,1,4,90000,0,0,0
8499,53,50650,75,9999,,4,9,12,12,LA CROSSE TOWN . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,50700,33,7600,,4,9,12,12,LAKE FOREST PARK . . . . . . . . .,5,5,327351,0,0,0,0,0,0,0,0,0,5,5,327351,0,0,0,0,0,0,0,0,0
8499,53,51000,61,7600,,4,9,8,8,LAKE STEVENS . . . . . . . . . . .,30,30,1122757,2,4,91760,1,3,81650,0,0,0,26,26,948594,2,4,91760,1,3,81650,0,0,0
8499,53,51500,29,9999,,4,9,12,12,LANGLEY. . . . . . . . . . . . . .,5,5,250000,0,0,0,0,0,0,0,0,0,5,5,250000,0,0,0,0,0,0,0,0,0
8499,53,52000,7,9999,,4,9,0,0,LEAVENWORTH. . . . . . . . . . . .,3,3,206400,1,2,44949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,52200,41,9999,,4,9,12,12,LEWIS BAL. OF CO. #. . . . . . . .,121,121,5928526,1,2,34400,0,0,0,0,0,0,121,121,5928526,1,2,34400,0,0,0,0,0,0
8499,53,52500,43,9999,,4,9,12,12,LINCOLN BAL. OF CO.. . . . . . . .,12,12,708828,0,0,0,0,0,0,0,0,0,12,12,708828,0,0,0,0,0,0,0,0,0
8499,53,54000,15,9999,,4,9,12,12,LONGVIEW . . . . . . . . . . . . .,29,29,1717095,0,0,0,0,0,0,4,30,1040000,29,29,1717095,0,0,0,0,0,0,4,30,1040000
8499,53,54500,73,860,,4,9,12,12,LYNDEN . . . . . . . . . . . . . .,28,28,1667768,1,2,60000,6,23,664000,0,0,0,28,28,1667768,1,2,60000,6,23,664000,0,0,0
8499,53,54700,61,7600,,4,9,11,11,LYNNWOOD . . . . . . . . . . . . .,94,94,6993157,0,0,0,5,19,896575,15,151,3796845,90,90,6652744,0,0,0,4,16,783690,15,151,3796845
8499,53,55100,77,9260,,4,9,12,12,MABTON TOWN. . . . . . . . . . . .,1,1,36000,1,2,68180,2,8,237712,0,0,0,1,1,36000,1,2,68180,2,8,237712,0,0,0
8499,53,55300,65,9999,,4,9,12,12,MARCUS TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,55500,61,7600,,4,9,11,11,MARYSVILLE . . . . . . . . . . . .,34,34,1268509,5,10,295500,9,36,830000,11,112,1224000,33,33,1232348,5,10,295500,9,36,830000,11,112,1224000
8499,53,56000,45,9999,,4,9,12,12,MASON CO. UNINC. AREA. . . . . . .,218,218,9965726,0,0,0,2,7,594960,0,0,0,218,218,9965726,0,0,0,2,7,594960,0,0,0
8499,53,56500,33,7600,,4,9,12,12,MEDINA . . . . . . . . . . . . . .,9,9,1505013,0,0,0,0,0,0,0,0,0,9,9,1505013,0,0,0,0,0,0,0,0,0
8499,53,57000,63,7840,,4,9,12,12,MEDICAL LAKE . . . . . . . . . . .,12,12,454500,0,0,0,0,0,0,0,0,0,12,12,454500,0,0,0,0,0,0,0,0,0
8499,53,57500,33,7600,,4,9,12,12,MERCER ISLAND. . . . . . . . . . .,60,60,11146692,1,2,230000,0,0,0,0,0,0,60,60,11146692,1,2,230000,0,0,0,0,0,0
8499,53,58000,21,6740,,4,9,12,12,MESA TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,59500,63,7840,,4,9,12,12,MILLWOOD TOWN. . . . . . . . . . .,2,2,119425,0,0,0,0,0,0,0,0,0,2,2,119425,0,0,0,0,0,0,0,0,0
8499,53,60000,53,8200,,4,9,12,12,MILTON TOWN. . . . . . . . . . . .,14,14,916605,0,0,0,0,0,0,0,0,0,14,14,916605,0,0,0,0,0,0,0,0,0
8499,53,60200,61,7600,,4,9,8,8,MONROE . . . . . . . . . . . . . .,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,60300,27,9999,,4,9,12,12,MONTESANO. . . . . . . . . . . . .,5,5,180492,0,0,0,0,0,0,0,0,0,5,5,180492,0,0,0,0,0,0,0,0,0
8499,53,60500,41,9999,,4,9,12,12,MORTON . . . . . . . . . . . . . .,2,2,67751,0,0,0,0,0,0,0,0,0,2,2,67751,0,0,0,0,0,0,0,0,0
8499,53,61000,25,9999,,4,9,12,12,MOSES LAKE . . . . . . . . . . . .,29,29,1486941,3,6,160740,0,0,0,0,0,0,29,29,1486941,3,6,160740,0,0,0,0,0,0
8499,53,61500,41,9999,,4,9,12,12,MOSSYROCK. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,62000,61,7600,,4,9,8,8,MOUNTLAKE TERRACE. . . . . . . . .,3,3,282049,0,0,0,0,0,0,1,5,31547,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,63300,77,9260,,4,9,12,12,MOXEE CITY . . . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8499,53,63500,61,7600,,4,9,12,12,MUKILTEO . . . . . . . . . . . . .,53,53,4297364,0,0,0,0,0,0,0,0,0,53,53,4297364,0,0,0,0,0,0,0,0,0
8499,53,64500,41,9999,,4,9,0,0,NAPAVINE # . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,65000,47,9999,,4,9,12,12,NESPELEM TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,65500,51,9999,,4,9,12,12,NEWPORT. . . . . . . . . . . . . .,2,2,107038,0,0,0,0,0,0,0,0,0,2,2,107038,0,0,0,0,0,0,0,0,0
8499,53,66000,73,860,,4,9,12,12,NOOKSACK . . . . . . . . . . . . .,4,4,144000,0,0,0,0,0,0,0,0,0,4,4,144000,0,0,0,0,0,0,0,0,0
8499,53,66500,33,7600,,4,9,12,12,NORMANDY PARK. . . . . . . . . . .,11,11,1370900,0,0,0,0,0,0,0,0,0,11,11,1370900,0,0,0,0,0,0,0,0,0
8499,53,67000,33,7600,,4,9,12,12,NORTH BEND . . . . . . . . . . . .,5,5,378060,0,0,0,2,8,236164,1,13,377776,5,5,378060,0,0,0,2,8,236164,1,13,377776
8499,53,67300,59,9999,,4,9,0,0,NORTH BONNEVILLE . . . . . . . . .,1,1,40454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,67500,65,9999,,4,9,12,12,NORTHPORT TOWN . . . . . . . . . .,1,1,35000,0,0,0,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0
8499,53,68500,29,9999,,4,9,12,12,OAK HARBOR . . . . . . . . . . . .,44,44,2559800,2,4,118800,2,8,285660,8,81,2519740,44,44,2559800,2,4,118800,2,8,285660,8,81,2519740
8499,53,68800,27,9999,,4,9,12,12,OAKVILLE . . . . . . . . . . . . .,1,1,42000,0,0,0,0,0,0,0,0,0,1,1,42000,0,0,0,0,0,0,0,0,0
8499,53,68900,27,9999,,4,9,12,12,OCEAN SHORES . . . . . . . . . . .,55,55,2679483,1,2,78654,0,0,0,4,46,830092,55,55,2679483,1,2,78654,0,0,0,4,46,830092
8499,53,69000,43,9999,,4,9,12,12,ODESSA TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,69500,47,9999,,4,9,12,12,OKANOGAN . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,69600,47,9999,,4,9,11,11,OKANOGAN BAL. OF CO. # . . . . . .,109,109,2993476,0,0,0,0,0,0,0,0,0,98,98,2700347,0,0,0,0,0,0,0,0,0
8499,53,70000,67,5910,,4,9,12,12,OLYMPIA. . . . . . . . . . . . . .,112,112,6459002,8,16,817599,18,72,2680166,7,35,1431576,112,112,6459002,8,16,817599,18,72,2680166,7,35,1431576
8499,53,70500,47,9999,,4,9,0,0,OMAK . . . . . . . . . . . . . . .,1,1,23612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,71500,53,8200,,4,9,12,12,ORTING . . . . . . . . . . . . . .,5,5,198000,0,0,0,0,0,0,0,0,0,5,5,198000,0,0,0,0,0,0,0,0,0
8499,53,72500,33,7600,,4,9,12,12,PACIFIC. . . . . . . . . . . . . .,9,9,474960,1,2,56448,1,4,69696,0,0,0,9,9,474960,1,2,56448,1,4,69696,0,0,0
8499,53,73000,49,9999,,4,9,12,12,PACIFIC BAL. OF CO.. . . . . . . .,61,61,3322954,1,2,43680,0,0,0,0,0,0,61,61,3322954,1,2,43680,0,0,0,0,0,0
8499,53,73500,21,6740,,4,9,12,12,PASCO. . . . . . . . . . . . . . .,5,5,236000,0,0,0,1,4,28130,0,0,0,5,5,236000,0,0,0,1,4,28130,0,0,0
8499,53,74000,47,9999,,4,9,12,12,PATEROS TOWN . . . . . . . . . . .,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
8499,53,75000,51,9999,,4,9,12,12,PEND OREILLE BAL. OF CO. . . . . .,30,30,979941,0,0,0,1,3,27700,0,0,0,30,30,979941,0,0,0,1,3,27700,0,0,0
8499,53,75500,53,8200,,4,9,12,12,PIERCE CO. UNINC. AREA . . . . . .,1477,1477,90530731,44,88,3326134,27,108,3283081,30,317,7363771,1477,1477,90530731,44,88,3326134,27,108,3283081,30,317,7363771
8499,53,76000,23,9999,,4,9,12,12,POMEROY. . . . . . . . . . . . . .,3,3,160000,0,0,0,0,0,0,0,0,0,3,3,160000,0,0,0,0,0,0,0,0,0
8499,53,76500,9,9999,,4,9,12,12,PORT ANGELES . . . . . . . . . . .,27,27,1557226,2,4,137343,0,0,0,0,0,0,27,27,1557226,2,4,137343,0,0,0,0,0,0
8499,53,77000,35,1150,,4,9,12,12,PORT ORCHARD . . . . . . . . . . .,4,4,191000,1,2,65000,6,24,576000,2,52,1200000,4,4,191000,1,2,65000,6,24,576000,2,52,1200000
8499,53,77500,31,9999,,4,9,12,12,PORT TOWNSEND. . . . . . . . . . .,44,44,1675600,0,0,0,0,0,0,1,44,1000000,44,44,1675600,0,0,0,0,0,0,1,44,1000000
8499,53,78000,35,1150,,4,9,12,12,POULSBO. . . . . . . . . . . . . .,15,15,769417,2,4,151030,13,40,1026000,0,0,0,15,15,769417,2,4,151030,13,40,1026000,0,0,0
8499,53,79000,5,6740,,4,9,12,12,PROSSER. . . . . . . . . . . . . .,10,10,385500,0,0,0,0,0,0,0,0,0,10,10,385500,0,0,0,0,0,0,0,0,0
8499,53,79500,75,9999,,4,9,12,12,PULLMAN. . . . . . . . . . . . . .,12,12,782216,2,4,163756,2,8,243306,7,42,349440,12,12,782216,2,4,163756,2,8,243306,7,42,349440
8499,53,80000,53,8200,,4,9,12,11,PUYALLUP . . . . . . . . . . . . .,115,115,8386778,0,0,0,2,8,286176,14,244,7150100,115,115,8386778,0,0,0,2,8,286176,14,244,7150100
8499,53,80500,25,9999,,4,9,12,12,QUINCY TOWN. . . . . . . . . . . .,2,2,114000,2,4,78000,0,0,0,0,0,0,2,2,114000,2,4,78000,0,0,0,0,0,0
8499,53,80800,67,5910,,4,9,12,12,RAINER TOWN. . . . . . . . . . . .,1,1,49950,0,0,0,0,0,0,0,0,0,1,1,49950,0,0,0,0,0,0,0,0,0
8499,53,81500,33,7600,,4,9,12,12,REDMOND. . . . . . . . . . . . . .,199,199,20000400,9,18,922000,1,4,220000,18,250,6745900,199,199,20000400,9,18,922000,1,4,220000,18,250,6745900
8499,53,82000,33,7600,,4,9,12,12,RENTON . . . . . . . . . . . . . .,116,116,6641945,0,0,0,7,28,748600,18,297,11916862,116,116,6641945,0,0,0,7,28,748600,18,297,11916862
8499,53,82500,19,9999,,4,9,12,12,REPUBLIC TOWN. . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8499,53,83000,5,6740,,4,9,12,12,RICHLAND . . . . . . . . . . . . .,16,16,1514775,0,0,0,0,0,0,0,0,0,16,16,1514775,0,0,0,0,0,0,0,0,0
8499,53,83500,11,8725,,4,9,12,12,RIDGEFIELD TOWN. . . . . . . . . .,1,1,53360,0,0,0,0,0,0,0,0,0,1,1,53360,0,0,0,0,0,0,0,0,0
8499,53,84500,17,9999,,4,9,12,12,ROCK ISLAND TOWN . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,85000,75,9999,,4,9,12,12,ROSALIA TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,85100,37,9999,,4,9,12,12,ROSLYN . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,85200,53,8200,,4,9,12,6,ROY. . . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,85500,53,8200,,4,9,8,8,RUSTON TOWN. . . . . . . . . . . .,1,1,36052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,86000,75,9999,,4,9,12,12,ST. JOHN TOWN. . . . . . . . . . .,2,2,30000,0,0,0,0,0,0,0,0,0,2,2,30000,0,0,0,0,0,0,0,0,0
8499,53,86500,55,9999,,4,9,12,12,SAN JUAN CO. UNINC. AREA . . . . .,113,113,7009658,0,0,0,0,0,0,1,16,513260,113,113,7009658,0,0,0,0,0,0,1,16,513260
8499,53,87000,33,7600,,4,9,12,1,SEATTLE. . . . . . . . . . . . . .,462,462,29627044,16,32,1210168,25,91,2608777,86,1554,60371858,462,462,29627044,16,32,1210168,25,91,2608777,86,1554,60371858
8499,53,87500,57,9999,,4,9,12,12,SEDRO-WOOLLEY. . . . . . . . . . .,3,3,127500,2,4,90000,0,0,0,0,0,0,3,3,127500,2,4,90000,0,0,0,0,0,0
8499,53,88000,77,9260,,4,9,12,12,SELAH. . . . . . . . . . . . . . .,10,10,550510,1,2,40000,0,0,0,0,0,0,10,10,550510,1,2,40000,0,0,0,0,0,0
8499,53,88500,9,9999,,4,9,12,12,SEQUIM . . . . . . . . . . . . . .,9,9,601500,0,0,0,1,4,155000,1,44,1188100,9,9,601500,0,0,0,1,4,155000,1,44,1188100
8499,53,89000,45,9999,,4,9,12,12,SHELTON. . . . . . . . . . . . . .,5,5,202200,0,0,0,0,0,0,7,43,638000,5,5,202200,0,0,0,0,0,0,7,43,638000
8499,53,89200,57,9999,,4,9,12,12,SKAGIT BAL. OF CO. # . . . . . . .,176,176,12033250,0,0,0,0,0,0,3,24,489024,176,176,12033250,0,0,0,0,0,0,3,24,489024
8499,53,89250,59,9999,,4,9,0,0,SKAMANIA CO. UNINC. AREA . . . . .,28,28,1651782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,89300,33,7600,,4,9,12,12,SKYKOMISH TOWN . . . . . . . . . .,2,2,110000,0,0,0,0,0,0,0,0,0,2,2,110000,0,0,0,0,0,0,0,0,0
8499,53,89500,61,7600,,4,9,7,7,SNOHOMISH. . . . . . . . . . . . .,53,53,3102714,3,6,153783,0,0,0,5,39,768838,7,7,437692,0,0,0,0,0,0,0,0,0
8499,53,89600,61,7600,,4,9,12,11,SNOHOMISH CO. UNINC. AREA. . . . .,1533,1533,77642885,32,64,1921286,38,152,3823118,46,332,8069464,1533,1533,77642885,32,64,1921286,38,152,3823118,46,332,8069464
8499,53,90000,33,7600,,4,9,12,12,SNOQUALMIE . . . . . . . . . . . .,3,3,131070,0,0,0,0,0,0,0,0,0,3,3,131070,0,0,0,0,0,0,0,0,0
8499,53,90500,25,9999,,4,9,0,0,SOAP LAKE. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,90600,37,9999,,4,9,12,12,SOUTH CLE ELUM TOWN. . . . . . . .,1,1,52277,0,0,0,0,0,0,0,0,0,1,1,52277,0,0,0,0,0,0,0,0,0
8499,53,90800,53,8200,,4,9,12,12,SOUTH PRAIRIE TOWN . . . . . . . .,1,1,41500,0,0,0,0,0,0,0,0,0,1,1,41500,0,0,0,0,0,0,0,0,0
8499,53,91300,63,7840,,4,9,12,12,SPANGLE. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,91500,63,7840,,4,9,12,12,SPOKANE. . . . . . . . . . . . . .,326,326,19093740,31,62,2992239,5,16,682084,29,429,12920722,326,326,19093740,31,62,2992239,5,16,682084,29,429,12920722
8499,53,92000,63,7840,,4,9,12,12,SPOKANE BAL. OF CO. #. . . . . . .,686,686,50513174,13,26,991381,9,34,2131154,49,316,2164497,686,686,50513174,13,26,991381,9,34,2131154,49,316,2164497
8499,53,92500,65,9999,,4,9,12,12,SPRINGDALE TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,93000,61,7600,,4,9,5,5,STANWOOD . . . . . . . . . . . . .,1,1,65714,0,0,0,0,3,0,4,32,442998,0,0,0,0,0,0,0,0,0,4,32,442998
8499,53,93500,53,8200,,4,9,12,12,STEILACOOM TOWN. . . . . . . . . .,23,23,2032004,0,0,0,0,0,0,0,0,0,23,23,2032004,0,0,0,0,0,0,0,0,0
8499,53,94000,65,9999,,4,9,12,12,STEVENS CO. UNINC. AREA. . . . . .,119,119,6540392,0,0,0,0,0,0,0,0,0,119,119,6540392,0,0,0,0,0,0,0,0,0
8499,53,94200,59,9999,,4,9,0,0,STEVENSON. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,94300,61,7600,,4,9,9,9,SULTAN TOWN. . . . . . . . . . . .,1,1,31240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,94500,73,860,,4,9,12,12,SUMAS. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,95000,53,8200,,4,9,12,12,SUMNER . . . . . . . . . . . . . .,16,16,1025500,1,2,60000,13,52,1440000,0,0,0,16,16,1025500,1,2,60000,13,52,1440000,0,0,0
8499,53,95500,77,9260,,4,9,12,12,SUNNYSIDE. . . . . . . . . . . . .,2,2,85000,0,0,0,0,0,0,0,0,0,2,2,85000,0,0,0,0,0,0,0,0,0
8499,53,96000,53,8200,,4,9,12,12,TACOMA . . . . . . . . . . . . . .,310,310,22824304,27,54,2641398,36,134,4692836,33,351,10281760,310,310,22824304,27,54,2641398,36,134,4692836,33,351,10281760
8499,53,97000,67,5910,,4,9,5,5,TENINO TOWN. . . . . . . . . . . .,6,6,254792,0,0,0,0,0,0,0,0,0,1,1,43000,0,0,0,0,0,0,0,0,0
8499,53,97300,41,9999,,4,9,12,12,TOLEDO . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,97500,67,5910,,4,9,12,12,THURSTON BAL. OF CO. # . . . . . .,602,602,32137624,8,16,691400,4,16,449280,0,0,0,602,602,32137624,8,16,691400,4,16,449280,0,0,0
8499,53,97800,77,9260,,4,9,12,12,TIETON TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,98500,77,9260,,4,9,12,12,TOPPENISH. . . . . . . . . . . . .,1,1,64000,0,0,0,0,0,0,0,0,0,1,1,64000,0,0,0,0,0,0,0,0,0
8499,53,99000,33,7600,,4,9,12,12,TUKWILA. . . . . . . . . . . . . .,5,5,320938,0,0,0,7,28,1013292,5,52,1688403,5,5,320938,0,0,0,7,28,1013292,5,52,1688403
8499,53,99500,67,5910,,4,9,12,12,TUMWATER . . . . . . . . . . . . .,54,54,2523704,15,30,1079963,1,4,117265,0,0,0,54,54,2523704,15,30,1079963,1,4,117265,0,0,0
8499,53,99800,77,9260,,4,9,0,0,UNION GAP. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,101000,11,8725,,4,9,12,12,VANCOUVER. . . . . . . . . . . . .,14,14,1496482,6,12,206464,1,4,101500,2,36,394760,14,14,1496482,6,12,206464,1,4,101500,2,36,394760
8499,53,101500,69,9999,,4,9,12,12,WAHKIAKUM COUNTY . . . . . . . . .,2,2,41956,0,0,0,0,0,0,0,0,0,2,2,41956,0,0,0,0,0,0,0,0,0
8499,53,102000,71,9999,,4,9,12,12,WAITSBURG. . . . . . . . . . . . .,1,1,70963,0,0,0,0,0,0,0,0,0,1,1,70963,0,0,0,0,0,0,0,0,0
8499,53,102500,71,9999,,4,9,12,12,WALLA WALLA. . . . . . . . . . . .,19,19,1313756,7,14,503149,0,0,0,5,60,1250000,19,19,1313756,7,14,503149,0,0,0,5,60,1250000
8499,53,103000,71,9999,,4,9,12,12,WALLA WALLA BAL. OF CO. #. . . . .,35,35,2649981,0,0,0,0,0,0,0,0,0,35,35,2649981,0,0,0,0,0,0,0,0,0
8499,53,103500,77,9260,,4,9,0,0,WAPATO . . . . . . . . . . . . . .,1,1,35807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,104000,25,9999,,4,9,12,12,WARDEN TOWN. . . . . . . . . . . .,2,2,23000,0,0,0,0,0,0,0,0,0,2,2,23000,0,0,0,0,0,0,0,0,0
8499,53,104500,11,8725,,4,9,12,12,WASHOUGAL. . . . . . . . . . . . .,6,6,272088,0,0,0,0,0,0,0,0,0,6,6,272088,0,0,0,0,0,0,0,0,0
8499,53,105000,17,9999,,4,9,12,12,WATERVILLE TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,105300,63,7840,,4,9,12,12,WAVERLY TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,53,105500,7,9999,,4,9,4,4,WENATCHEE. . . . . . . . . . . . .,20,20,881043,1,2,50000,0,0,0,0,0,0,14,14,562900,1,2,50000,0,0,0,0,0,0
8499,53,105900,27,9999,,4,9,12,12,WESTPORT . . . . . . . . . . . . .,3,3,155000,0,0,0,0,0,0,0,0,0,3,3,155000,0,0,0,0,0,0,0,0,0
8499,53,106000,5,6740,,4,9,12,12,WEST RICHLAND. . . . . . . . . . .,3,3,255734,0,0,0,0,0,0,0,0,0,3,3,255734,0,0,0,0,0,0,0,0,0
